Country Name,Country Code,Series Name,Series Code,2016 [YR2016]
Togo,TGO,"Population, total",SP.POP.TOTL,7661354
Togo,TGO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,420548712.433288
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,3978.43768561484
Tonga,TON,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Tonga,TON,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Tonga,TON,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Tonga,TON,Population density (people per sq. km of land area),EN.POP.DNST,146.815277777778
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,53093
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,52614
Tonga,TON,"Population, total",SP.POP.TOTL,105707
Tonga,TON,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,23713671528.1421
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,16139.105257595
Trinidad and Tobago,TTO,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Trinidad and Tobago,TTO,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Trinidad and Tobago,TTO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Trinidad and Tobago,TTO,Population density (people per sq. km of land area),EN.POP.DNST,286.41910331384
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,745604
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,723726
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1469330
Trinidad and Tobago,TTO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,44360072680.4476
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3796.1095999439
Tunisia,TUN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Tunisia,TUN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Tunisia,TUN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Tunisia,TUN,Population density (people per sq. km of land area),EN.POP.DNST,75.2167031410917
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,5890057
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,5795610
Tunisia,TUN,"Population, total",SP.POP.TOTL,11685667
Tunisia,TUN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,869682881593.041
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10970.0458948862
Turkiye,TUR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Turkiye,TUR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Turkiye,TUR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Turkiye,TUR,Population density (people per sq. km of land area),EN.POP.DNST,103.007889505347
Turkiye,TUR,"Population, female",SP.POP.TOTL.FE.IN,39497319
Turkiye,TUR,"Population, male",SP.POP.TOTL.MA.IN,39780643
Turkiye,TUR,"Population, total",SP.POP.TOTL,79277962
Turkiye,TUR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,36169428571.4286
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,6163.25340597611
Turkmenistan,TKM,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Turkmenistan,TKM,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Turkmenistan,TKM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Turkmenistan,TKM,Population density (people per sq. km of land area),EN.POP.DNST,12.4881599387143
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,2963818
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,2904744
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,5868561
Turkmenistan,TKM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1032452000
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,26995.0321602259
Turks and Caicos Islands,TCA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Turks and Caicos Islands,TCA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Turks and Caicos Islands,TCA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,40.2589473684211
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,18906
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,19341
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,38246
Turks and Caicos Islands,TCA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,41629064.2232388
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3836.07300251003
Tuvalu,TUV,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Tuvalu,TUV,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Tuvalu,TUV,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Tuvalu,TUV,Population density (people per sq. km of land area),EN.POP.DNST,361.733333333333
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,5244
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,5609
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10852
Tuvalu,TUV,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,29203988696.2626
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,753.684405508036
Uganda,UGA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,0.540970027446747
Uganda,UGA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,1.42026996612549
Uganda,UGA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,0.940330028533936
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,193.239073409136
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,19617063
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,19131236
Uganda,UGA,"Population, total",SP.POP.TOTL,38748299
Uganda,UGA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,42.7
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,93355869403.9223
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2187.7275390625
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Ukraine,UKR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Ukraine,UKR,Population density (people per sq. km of land area),EN.POP.DNST,77.689366293221
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,24163867
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,20840806
Ukraine,UKR,"Population, total",SP.POP.TOTL,45004673
Ukraine,UKR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,369255326235.771
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,41054.5395699204
United Arab Emirates,ARE,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
United Arab Emirates,ARE,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
United Arab Emirates,ARE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,31.6904792785645
United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,126.644086172909
United Arab Emirates,ARE,"Population, female",SP.POP.TOTL.FE.IN,2628601
United Arab Emirates,ARE,"Population, male",SP.POP.TOTL.MA.IN,6365662
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,8994263
United Arab Emirates,ARE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2689106566899.61
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,40985.2351382417
United Kingdom,GBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
United Kingdom,GBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
United Kingdom,GBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,271.200731616583
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,33270675
United Kingdom,GBR,"Population, male",SP.POP.TOTL.MA.IN,32340918
United Kingdom,GBR,"Population, total",SP.POP.TOTL,65611593
United Kingdom,GBR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,18695110842000
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,57866.7449341091
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,33.6941909790039
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,33.1648406982422
United States,USA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,33.4396896362305
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,35.3183471405052
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,163224028
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,159847727
United States,USA,"Population, total",SP.POP.TOTL,323071755
United States,USA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,57480788380.312
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,16837.9403803049
Uruguay,URY,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,13.09840965271
Uruguay,URY,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,7.48962020874023
Uruguay,URY,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,10.4640598297119
Uruguay,URY,Population density (people per sq. km of land area),EN.POP.DNST,19.5050051422695
Uruguay,URY,"Population, female",SP.POP.TOTL.FE.IN,1764048
Uruguay,URY,"Population, male",SP.POP.TOTL.MA.IN,1649718
Uruguay,URY,"Population, total",SP.POP.TOTL,3413766
Uruguay,URY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,86138288632.5513
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2704.67718852896
Uzbekistan,UZB,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,12.0048704147339
Uzbekistan,UZB,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,20.7915592193604
Uzbekistan,UZB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,16.3175201416016
Uzbekistan,UZB,Population density (people per sq. km of land area),EN.POP.DNST,72.2844996833798
Uzbekistan,UZB,"Population, female",SP.POP.TOTL.FE.IN,15916811
Uzbekistan,UZB,"Population, male",SP.POP.TOTL.MA.IN,15931090
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,31847900
Uzbekistan,UZB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,780889605.899977
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2757.20330593386
Vanuatu,VUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Vanuatu,VUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Vanuatu,VUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Vanuatu,VUT,Population density (people per sq. km of land area),EN.POP.DNST,23.2336341263331
Vanuatu,VUT,"Population, female",SP.POP.TOTL.FE.IN,140606
Vanuatu,VUT,"Population, male",SP.POP.TOTL.MA.IN,142613
Vanuatu,VUT,"Population, total",SP.POP.TOTL,283218
Vanuatu,VUT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Venezuela, RB",VEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,29.4548206329346
"Venezuela, RB",VEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,20.6771507263184
"Venezuela, RB",VEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,25.1461696624756
"Venezuela, RB",VEN,Population density (people per sq. km of land area),EN.POP.DNST,34.8522918201916
"Venezuela, RB",VEN,"Population, female",SP.POP.TOTL.FE.IN,15457477
"Venezuela, RB",VEN,"Population, male",SP.POP.TOTL.MA.IN,15283987
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,30741464
"Venezuela, RB",VEN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,257096001177.982
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2760.71710111715
Viet Nam,VNM,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Viet Nam,VNM,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Viet Nam,VNM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Viet Nam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,297.161429797662
Viet Nam,VNM,"Population, female",SP.POP.TOTL.FE.IN,47171586
Viet Nam,VNM,"Population, male",SP.POP.TOTL.MA.IN,45954943
Viet Nam,VNM,"Population, total",SP.POP.TOTL,93126529
Viet Nam,VNM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.3
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,3798000000
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,35324.9748874586
Virgin Islands (U.S.),VIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Virgin Islands (U.S.),VIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Virgin Islands (U.S.),VIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Virgin Islands (U.S.),VIR,Population density (people per sq. km of land area),EN.POP.DNST,307.188571428571
Virgin Islands (U.S.),VIR,"Population, female",SP.POP.TOTL.FE.IN,56516
Virgin Islands (U.S.),VIR,"Population, male",SP.POP.TOTL.MA.IN,50999
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,107516
Virgin Islands (U.S.),VIR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,15405400000
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3527.61382413178
West Bank and Gaza,PSE,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,17.4270305633545
West Bank and Gaza,PSE,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,17.7465496063232
West Bank and Gaza,PSE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,17.5882797241211
West Bank and Gaza,PSE,Population density (people per sq. km of land area),EN.POP.DNST,725.429900332226
West Bank and Gaza,PSE,"Population, female",SP.POP.TOTL.FE.IN,2193382
West Bank and Gaza,PSE,"Population, male",SP.POP.TOTL.MA.IN,2173706
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,4367088
West Bank and Gaza,PSE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,31317824906.4394
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1069.81699688479
